query,dietary_restriction,response,success,error,trace_id,query_id
"Hey, can you suggest some easy diabetic-friendly lunch ideas that don’t spike blood sugar?",diabetic-friendly,"## Saba Shioyaki with Spinach Ohitashi (Diabetic-Friendly Japanese Lunch)

Enjoy a simple, flavorful and diabetic-friendly Japanese lunch featuring grilled mackerel seasoned with salt and served alongside a refreshing spinach ohitashi salad packed with umami and nutrients, perfect for maintaining balanced blood sugar levels.

### Ingredients

#### For Saba Shioyaki (Grilled Mackerel):
- 2 saba (mackerel) fillets (about 150g each), skin on
- 1 tsp sea salt
- Lemon wedges, for garnish

#### For Spinach Ohitashi:
- 200g fresh spinach
- 2 tbsp low-sodium soy sauce or tamari (gluten-free option)
- 1 tbsp bonito flakes (optional)
- 1 tsp toasted sesame seeds

### Instructions

1. **Prepare the Mackerel:** Rinse the saba fillets under cold water and pat dry with paper towels. Sprinkle sea salt evenly over both sides of each fillet. Let them rest for 10 minutes to draw out excess moisture.
2. **Grill the Mackerel:** Preheat your grill or a grill pan over medium-high heat. Place the fillets skin-side down and grill for about 5-7 minutes until the skin is crispy and slightly charred. Flip and grill the other side for 2-3 minutes until cooked through.
3. **Prepare Spinach Ohitashi:** While the fish grills, bring a pot of water to a boil. Quickly blanch the spinach for about 30 seconds until just wilted. Immediately transfer to ice water to stop cooking and preserve color.
4. **Drain and Squeeze:** Drain the spinach and gently squeeze out excess water. Cut into 2-inch lengths.
5. **Season Spinach:** Place the spinach in a bowl and add soy sauce (or tamari). Toss to coat evenly.
6. **Garnish:** Sprinkle bonito flakes and toasted sesame seeds over the spinach just before serving.
7. **Serve:** Plate the grilled saba fillets and spinach ohitashi side by side. Garnish the fish with lemon wedges for an added fresh kick.

### Serving Size

This recipe serves 2 people.

---

**Fun Tip:** For an extra burst of flavor without added carbs, try serving the fish with a small dollop of freshly grated daikon radish and a splash of soy sauce. It’s refreshing and excellent for digestion! Itadakimasu!",True,,21_1,21
Got any easy diabetic-friendly dinner recipes? Something low in sugar but tasty would be awesome.,diabetic-friendly,"## Grilled Miso Salmon with Sesame Spinach Salad

Experience a deliciously savory and diabetic-friendly Japanese dinner that's low in sugar but full of umami, featuring tender grilled salmon glazed with a light miso sauce, paired with a refreshing sesame spinach salad.

### Ingredients

#### For Miso Salmon:
- 2 salmon fillets (about 150g each)
- 1 tbsp white miso paste
- 1 tsp low-sodium soy sauce (or tamari for gluten-free)
- 1 tsp rice vinegar
- 1 tsp sesame oil
- 1/2 tsp grated fresh ginger
- 1 tsp lemon juice
- Freshly ground black pepper, to taste

#### For Sesame Spinach Salad:
- 150g fresh spinach leaves, washed and trimmed
- 1 tsp toasted sesame seeds
- 1 tsp sesame oil
- 1 tsp rice vinegar
- 1/2 tsp low-sodium soy sauce
- Optional: a few thinly sliced green onions for garnish

### Instructions

1. **Prepare Miso Marinade:** In a small bowl, whisk together miso paste, soy sauce, rice vinegar, sesame oil, grated ginger, and lemon juice until smooth.
2. **Marinate Salmon:** Place salmon fillets in a shallow dish and brush both sides generously with the miso marinade. Let them sit at room temperature for 15 minutes to absorb the flavors.
3. **Preheat Grill or Oven:** If using a grill, preheat to medium-high. Alternatively, preheat your oven's broiler.
4. **Cook Salmon:** Grill the salmon skin-side down for 4-5 minutes, then carefully flip and cook another 3-4 minutes until the fish is cooked through and slightly caramelized. If broiling, place salmon on a lined baking tray and broil about 6-8 minutes, watching closely.
5. **Prepare Spinach Salad:** While salmon cooks, bring a bowl of water to a boil. Blanch spinach for 30 seconds until just wilted, then drain and immediately rinse under cold water to stop cooking. Squeeze out excess water and place spinach in a salad bowl.
6. **Dress Salad:** In a small cup, mix sesame oil, rice vinegar, and soy sauce. Pour over the spinach, toss gently, and sprinkle with toasted sesame seeds and optional green onions.
7. **Serve:** Plate the grilled miso salmon alongside the sesame spinach salad.

### Serving Size

This recipe serves 2 people.

---

**Fun Tip:** For a fiber boost, serve with a side of lightly steamed konjac noodles or cauliflower rice to keep the meal low-carb and diabetic-friendly! Itadakimasu!",True,,20_2,20
"hey, do you have any tasty raw vegan lunch ideas? trying to keep it simple but yummy!",raw vegan,"Japanese cuisine beautifully inspires fresh, raw, and vegan-friendly dishes that are both simple and delicious!

## Raw Vegan Nori Wraps with Avocado and Pickled Vegetables

These nori wraps are a refreshing and crunchy raw vegan lunch bursting with umami flavors and vibrant textures, perfect for a light yet satisfying meal.

### Ingredients

- 4 large nori sheets (seaweed sheets for sushi)
- 1 ripe avocado, thinly sliced
- 1 small cucumber, julienned
- 1 medium carrot, julienned
- 1/2 cup daikon radish, julienned
- 1/4 cup pickled ginger, thinly sliced
- 1 tbsp sesame seeds (white or black)
- 2 tbsp tamari (gluten-free soy sauce) or coconut aminos
- 1 tsp toasted sesame oil (optional)
- 1 tbsp finely chopped fresh cilantro or shiso leaves
- 1 tsp freshly grated ginger
- 1 small lemon or lime (juice)

### Instructions

1. **Prepare the Vegetables:** Wash and julienne the cucumber, carrot, and daikon radish. Thinly slice the avocado and pickled ginger. Set aside.
2. **Make a Light Dressing:** In a small bowl, mix tamari, sesame oil (if using), grated ginger, and a squeeze of lemon or lime juice.
3. **Assemble the Wraps:** Lay a nori sheet flat on a clean surface. Place a row of avocado slices along the bottom edge. Add a handful each of julienned cucumber, carrot, daikon, and pickled ginger on top of the avocado.
4. **Add Herbs and Seeds:** Sprinkle with chopped cilantro or shiso leaves and sesame seeds for extra flavor and crunch.
5. **Drizzle Dressing:** Lightly drizzle the tamari-ginger dressing over the vegetables.
6. **Roll the Wrap:** Starting from the bottom edge, gently but firmly roll the nori sheet over the fillings like a sushi roll. Use a little water at the top edge to seal the wrap.
7. **Serve:** Slice each roll in half, if desired, and serve immediately for best freshness and texture.

### Serving Size

This recipe serves 2 people (2 wraps per person).

---

**Fun Tip:** For extra zing, add a thin slice of fresh chili or a sprinkle of shichimi togarashi spice inside the wraps! It adds a delightful kick without overpowering the fresh flavors. Itadakimasu!",True,,27_1,27
"Hey, can you suggest some easy diabetic-friendly lunch ideas that don’t spike blood sugar?",diabetic-friendly,"## Miso-Glazed Salmon with Steamed Spinach and Shirataki Noodles

Experience a delicious and diabetic-friendly Japanese lunch that's low in carbs and rich in flavor, featuring tender miso-glazed salmon paired with nutrient-packed spinach and zero-calorie shirataki noodles.

### Ingredients

#### For Miso-Glazed Salmon:
- 2 salmon fillets (about 150g each)
- 2 tbsp white miso paste
- 1 tbsp low-sodium soy sauce or tamari
- 1 tbsp mirin
- 1 tsp grated fresh ginger
- 1 tsp sesame oil

#### For Sides:
- 150g fresh spinach leaves, washed
- 1 pack (approx. 200g) shirataki noodles (konjac noodles)
- 1 tsp sesame oil
- 1 clove garlic, minced
- 1 tsp toasted sesame seeds (optional)
- Salt, to taste

### Instructions

1. **Prepare Miso Glaze:** In a small bowl, combine miso paste, soy sauce, mirin, grated ginger, and sesame oil. Mix until smooth.
2. **Marinate Salmon:** Pat salmon fillets dry, then spread the miso glaze evenly on top of each fillet. Set aside to marinate for 10 minutes.
3. **Cook Salmon:** Preheat a non-stick pan or grill over medium heat. Place salmon fillets skin-side down and cook for about 4-5 minutes. Flip carefully and cook for another 3-4 minutes, or until salmon is cooked through and the glaze is caramelized. Remove and keep warm.
4. **Prepare Shirataki Noodles:** Rinse shirataki noodles under cold water. Boil them in water for 2-3 minutes to remove any odors, then drain well. Pat dry with paper towels.
5. **Sauté Spinach and Noodles:** In a skillet, heat sesame oil over medium heat. Add minced garlic and sauté until fragrant (about 30 seconds). Add shirataki noodles and spinach, stirring frequently until spinach wilts and noodles are heated through (about 3-4 minutes). Season lightly with salt.
6. **Plate and Serve:** Arrange the miso-glazed salmon alongside the sautéed spinach and shirataki noodles. Sprinkle with toasted sesame seeds if desired.

### Serving Size

This recipe serves 2 people.

---

**Fun Tip:** Shirataki noodles are a fantastic low-carb, virtually calorie-free option that helps keep blood sugar stable, making this meal a tasty and fasting-friendly choice! Itadakimasu!",True,,21_2,21
"hey, do you have any tasty raw vegan lunch ideas? trying to keep it simple but yummy!",raw vegan,"I specialize in Japanese and Japanese-inspired recipes. For a fresh, simple, and delicious raw vegan Japanese-inspired lunch, I recommend trying a refreshing **Raw Vegan Japanese Cucumber and Seaweed Salad with Avocado**.

## Raw Vegan Japanese Cucumber and Seaweed Salad with Avocado

Enjoy a crisp, light, and umami-packed salad combining crunchy cucumbers, nutrient-rich seaweed, creamy avocado, and a tangy sesame dressing—a perfect raw vegan lunch that's simple and bursting with flavor!

### Ingredients

- 1 large Japanese cucumber (or English cucumber), thinly sliced
- 1/4 cup dried wakame seaweed
- 1 ripe avocado, diced
- 2 tbsp toasted sesame seeds
- 2 tbsp rice vinegar
- 1 tbsp tamari (gluten-free soy sauce) or coconut aminos
- 1 tsp toasted sesame oil
- 1 tsp maple syrup or agave nectar
- 1 scallion, thinly sliced
- Pinch of sea salt
- Optional: pinch of red chili flakes for a little heat

### Instructions

1. **Rehydrate the Seaweed:** Place the dried wakame seaweed in a small bowl with warm water and let it soak for about 10 minutes until fully rehydrated and expanded. Drain the water and gently squeeze out excess moisture.
2. **Prepare the Dressing:** In a small bowl, whisk together rice vinegar, tamari or coconut aminos, toasted sesame oil, maple syrup, and a pinch of sea salt until well combined.
3. **Combine Salad Ingredients:** In a mixing bowl, add the thinly sliced cucumber, rehydrated seaweed, diced avocado, and sliced scallions.
4. **Dress the Salad:** Pour the dressing over the salad ingredients and gently toss to coat everything evenly without mashing the avocado.
5. **Garnish:** Sprinkle toasted sesame seeds and red chili flakes (if using) on top for an extra burst of flavor and crunch.
6. **Serve:** Divide into two bowls and enjoy this refreshing raw vegan Japanese salad that’s light yet satisfying.

### Serving Size

Serves 2 people.

---

**Fun Tip:** For added texture, try sprinkling some thinly sliced nori strips or a handful of crushed raw nuts like almonds or walnuts on top – it adds a delightful crunch and boosts nutrition! Itadakimasu!",True,,27_2,27
Got any easy Whole30 lunch ideas? Trying to keep it simple but tasty.,whole30,"## Whole30-Inspired Chicken and Vegetable Miso Soup

This comforting and nourishing miso soup with tender chicken and fresh vegetables is a Whole30-friendly lunch that’s simple, flavorful, and satisfying — perfect for an easy yet authentic Japanese-inspired meal.

### Ingredients

- 200g boneless, skinless chicken thighs, cut into bite-sized pieces
- 4 cups water
- 2 tbsp white miso paste (make sure it’s Whole30 compliant and without any additives like sugar)
- 1 small carrot, julienned
- 100g shiitake mushrooms, sliced
- 1/2 cup napa cabbage or bok choy, chopped
- 1 green onion, sliced thinly
- 1 tsp sesame oil (optional for flavor)
- 1 tsp grated fresh ginger
- 1 clove garlic, minced
- Salt, to taste

### Instructions

1. **Prepare the Broth:** In a medium pot, bring the water to a gentle simmer.
2. **Cook Chicken:** Add the chicken pieces to the simmering water and cook until they turn white and are nearly cooked through, about 5 minutes.
3. **Add Flavor:** Stir in the grated ginger and minced garlic, letting them infuse the broth for 2-3 minutes.
4. **Add Vegetables:** Add the carrot, shiitake mushrooms, and napa cabbage/bok choy. Simmer until the vegetables are tender but still crisp, around 5-6 minutes.
5. **Incorporate Miso Paste:** Remove about 1 cup of hot broth into a small bowl and whisk in the miso paste until smooth. Then, pour it back into the pot. (Do not boil the soup once miso is added, to preserve beneficial enzymes and flavor.)
6. **Finish and Season:** Stir in the sesame oil if using, and adjust seasoning by adding a pinch of salt if needed.
7. **Serve:** Ladle the soup into bowls and garnish with sliced green onions.

### Serving Size

Serves 2

---

**Fun Tip:** For extra texture, add a handful of fresh baby spinach right before serving! It wilts beautifully in the hot soup and boosts nutrition. Itadakimasu!",True,,31_1,31
Got any nut-free dinner ideas? My kid’s allergic and I wanna try something new.,nut-free,"## Nut-Free Chicken Teriyaki Donburi

Savor a comforting and colorful bowl of tender chicken glazed in savory-sweet teriyaki sauce, served over fluffy steamed rice with fresh veggies—perfectly nut-free and kid-friendly!

### Ingredients

- 300g boneless, skinless chicken thighs, cut into bite-sized pieces  
- 1 cup Japanese short-grain rice  
- 1 1/4 cups water (for cooking rice)  
- 2 tbsp soy sauce (ensure it’s nut-free)  
- 2 tbsp mirin  
- 1 tbsp sake (optional, or substitute with water)  
- 1 tbsp sugar  
- 1 tsp grated fresh ginger  
- 1 tbsp vegetable oil  
- 1 small carrot, julienned  
- 1/2 cup snap peas, trimmed  
- 1 spring onion, thinly sliced (for garnish)  
- Pickled ginger (optional, for serving)  
- Sesame seeds (optional, but check they are processed in nut-free facilities)  

### Instructions

1. **Cook the Rice:** Rinse the rice under cold water until the water runs clear. Combine rice and 1 1/4 cups water in a rice cooker or pot. Cook according to rice cooker instructions or bring to a boil, then cover and simmer for 15 minutes on low heat until water is absorbed. Let rest for 10 minutes.
2. **Make Teriyaki Sauce:** In a small bowl, mix soy sauce, mirin, sake, sugar, and grated ginger. Stir well to dissolve the sugar.
3. **Cook the Chicken:** Heat vegetable oil in a non-stick skillet over medium heat. Add chicken pieces and cook until golden brown and cooked through (about 6-8 minutes).
4. **Add Sauce:** Pour the teriyaki sauce over the chicken. Reduce heat to low, let it simmer gently while stirring occasionally until the sauce thickens and coats the chicken nicely (about 3-4 minutes).
5. **Prepare Vegetables:** Meanwhile, blanch snap peas and carrot juliennes in boiling water for 1-2 minutes until slightly tender but still crisp. Drain and set aside.
6. **Assemble the Donburi:** Scoop steamed rice into two bowls. Top with the glazed teriyaki chicken and arrange carrots and snap peas on the side.
7. **Garnish and Serve:** Sprinkle sliced spring onions and sesame seeds (if using) over the top. Add a little pickled ginger on the side if you like for extra zing.

### Serving Size

This recipe serves 2 people.

---

**Fun Tip:** Keep the veggies colorful and varied by adding steamed broccoli or shredded cabbage for an extra crunch! Itadakimasu!",True,,22_1,22
Trying to stick to Whole30 — got any easy weeknight dinner recipes that fit?,whole30,"## Whole30-Friendly Chicken Teriyaki Bowl

Delight in a bright, flavorful Whole30-compliant chicken teriyaki bowl that’s quick to prepare and packed with fresh veggies and tender glazed chicken.

### Ingredients

- 300g boneless, skinless chicken thighs, cut into bite-sized pieces  
- 2 tbsp coconut aminos (Whole30-approved soy sauce alternative)  
- 1 tbsp apple cider vinegar  
- 1 tbsp fresh ginger, grated  
- 2 garlic cloves, minced  
- 1 tsp sesame oil (optional, for flavor)  
- 1 tbsp olive oil or avocado oil  
- 1 small head of broccoli, cut into florets  
- 1 medium carrot, thinly sliced  
- 1 red bell pepper, sliced  
- 1 small zucchini, sliced into half-moons  
- Salt and pepper, to taste  
- 2 cups cauliflower rice (fresh or frozen)  
- Sesame seeds and chopped green onions, for garnish (optional)  

### Instructions

1. **Prepare the Teriyaki Sauce:** In a small bowl, mix coconut aminos, apple cider vinegar, grated ginger, and minced garlic. Set aside.
2. **Cook the Chicken:** Heat olive or avocado oil in a large skillet over medium-high heat. Add the chicken pieces and season lightly with salt and pepper. Cook until browned on all sides and nearly cooked through, about 5-7 minutes.
3. **Add Sauce:** Pour the teriyaki sauce mixture over the chicken. Reduce heat to medium and simmer, stirring occasionally, until the sauce thickens and the chicken is fully cooked (about 3-5 minutes). Remove chicken and set aside.
4. **Sauté Vegetables:** In the same skillet, add sesame oil (if using). Toss in broccoli, carrot, red bell pepper, and zucchini. Stir-fry for 5-7 minutes until tender-crisp.
5. **Cook Cauliflower Rice:** While vegetables sauté, microwave or sauté cauliflower rice until warm and tender (about 3-5 minutes).
6. **Combine and Serve:** Plate cauliflower rice, top with sautéed vegetables, and finish with teriyaki chicken on top. Garnish with sesame seeds and chopped green onions if desired.

### Serving Size

This recipe serves 2 people.

---

**Fun Tip:** To add a little zing, sprinkle some toasted sesame seeds or a squeeze of fresh lime over your bowl before eating. It perfectly complements the sweetness of the coconut aminos teriyaki glaze. Itadakimasu!",True,,32_1,32
Got any good diabetic-friendly lunch ideas that won’t spike my blood sugar?,diabetic-friendly,"## Grilled Miso-Glazed Salmon with Spinach and Mushroom Ohitashi

Enjoy a delightful and diabetic-friendly Japanese-inspired lunch featuring tender grilled salmon glazed with savory miso paste, served alongside a refreshing spinach and mushroom ohitashi salad that's low in carbs and full of flavor without causing blood sugar spikes.

### Ingredients

#### For Miso-Glazed Salmon:
- 2 salmon fillets (about 150g each)
- 2 tbsp white miso paste
- 1 tbsp sake (optional, or substitute with water)
- 1 tbsp mirin (or use a sugar-free substitute)
- 1 tsp grated ginger
- 1 tsp sesame oil
- Fresh lemon wedges, for serving

#### For Spinach and Mushroom Ohitashi:
- 150g fresh spinach, washed and trimmed
- 100g shiitake mushrooms, thinly sliced
- 1 tbsp gluten-free soy sauce or tamari
- 1 tbsp rice vinegar
- 1 tsp toasted sesame seeds
- 1 tsp bonito flakes (optional)

### Instructions

1. **Prepare the Miso Glaze:** In a small bowl, mix together miso paste, sake, mirin, grated ginger, and sesame oil until smooth.
2. **Marinate Salmon:** Lightly coat each salmon fillet with the miso glaze, covering all sides. Let it marinate for 15 minutes at room temperature.
3. **Grill the Salmon:** Preheat your grill or grill pan over medium heat. Grill the salmon fillets skin-side down for 4-5 minutes, then flip carefully and cook for another 3-4 minutes until cooked through and slightly caramelized.
4. **Blanch Spinach:** Bring a pot of water to boil, and blanch the spinach for about 30 seconds until wilted. Drain and immediately rinse under cold water to stop cooking. Squeeze out excess water gently.
5. **Sauté Mushrooms:** In a non-stick pan over medium heat, sauté the shiitake mushrooms for 3-4 minutes until tender.
6. **Assemble Ohitashi Salad:** In a bowl, combine spinach and mushrooms. Toss with soy sauce and rice vinegar to taste.
7. **Serve:** Plate the grilled salmon with a wedge of lemon. Add the spinach and mushroom ohitashi on the side, sprinkle with toasted sesame seeds and bonito flakes if using.

### Serving Size

This recipe serves 2 people.

---

**Fun Tip:** For extra texture, add a sprinkle of crushed toasted nori (seaweed) flakes over the salmon before serving. It adds a lovely umami crunch without adding carbs! Itadakimasu!",True,,19_2,19
Got any nut-free dinner ideas? My kid’s allergic and I wanna try something new.,nut-free,"## Teriyaki Salmon with Steamed Vegetables and Rice (Nut-Free)

Delight your family with a sweet and savory teriyaki-glazed salmon, paired with colorful steamed vegetables and fluffy rice — all completely nut-free and kid-friendly!

### Ingredients

#### For Teriyaki Salmon:
- 2 salmon fillets (about 150g each)
- 3 tbsp soy sauce (or tamari for gluten-free)
- 2 tbsp mirin (sweet rice wine)
- 1 tbsp sake (optional, or substitute with water)
- 1 tbsp brown sugar or honey
- 1 garlic clove, minced
- 1 tsp fresh ginger, grated
- 1 tsp sesame oil (optional)

#### For Steamed Vegetables:
- 1 small carrot, peeled and sliced into thin rounds
- 100g broccoli florets
- 100g snap peas, trimmed
- 1/2 small zucchini, sliced
- 1 tsp sesame oil (optional)
- Pinch of salt

#### For Rice:
- 150g Japanese short-grain rice
- 300ml water

### Instructions

1. **Prepare the Rice:** Rinse the rice under cold water until the water runs clear. Combine the rice and water in a pot, cover, and bring to a boil. Reduce heat to low and simmer for 15 minutes. Remove from heat and let it steam with the lid on for another 10 minutes.
2. **Make Teriyaki Sauce:** In a small bowl, whisk together soy sauce, mirin, sake (if using), brown sugar or honey, minced garlic, grated ginger, and sesame oil.
3. **Marinate the Salmon:** Place salmon fillets in a shallow dish and pour half the teriyaki sauce over them. Let marinate for 10-15 minutes.
4. **Cook Steamed Vegetables:** Bring a pot of water to boil and place a steamer basket above it. Add the carrot slices first and steam for 2 minutes. Add broccoli, snap peas, and zucchini, continuing to steam for another 4-5 minutes until all vegetables are tender yet crisp. Remove from heat and drizzle lightly with sesame oil and a pinch of salt.
5. **Cook the Salmon:** Heat a non-stick skillet over medium heat. Add the salmon fillets skin-side down and cook for 4-5 minutes until crispy. Flip the fillets, pour remaining teriyaki sauce into the pan, and cook for another 3-4 minutes, spooning the sauce over the salmon to glaze it well.
6. **Serve:** Plate the cooked rice, arrange steamed vegetables on the side, and top with teriyaki-glazed salmon. Spoon any extra sauce from the pan over the rice for extra flavor.

### Serving Size

This recipe serves 2 people.

---

**Fun Tip:** For a fun twist, add a sprinkle of toasted sesame seeds on top of the salmon (make sure your child is not allergic to sesame) or finely sliced green onions for a fresh bite. Itadakimasu!",True,,22_2,22
"Looking for some easy pescatarian dinner ideas—something quick with fish, but nothing too fancy?",pescatarian,"## Simple Soy-Glazed Salmon with Steamed Rice and Spinach

Enjoy a quick and flavorful Japanese-inspired pescatarian dinner featuring tender salmon glazed with a savory soy-sweet mirin sauce, served alongside steamed rice and sautéed spinach for a wholesome meal ready in under 30 minutes.

### Ingredients

- 2 salmon fillets (about 150g each)
- 3 tbsp soy sauce
- 2 tbsp mirin (Japanese sweet rice wine)
- 1 tbsp sake (optional, or substitute with water)
- 1 tbsp honey or sugar
- 1 tsp grated fresh ginger
- 1 tbsp vegetable oil
- 2 cups cooked Japanese short-grain rice
- 150g fresh spinach, washed
- 1 garlic clove, minced
- Sesame seeds, for garnish
- Lemon wedges, for serving (optional)

### Instructions

1. **Prepare the glaze:** In a small bowl, combine soy sauce, mirin, sake, honey (or sugar), and grated ginger. Stir well to dissolve the honey or sugar.
2. **Cook the salmon:** Heat vegetable oil in a non-stick skillet over medium heat. Place the salmon fillets skin-side down and cook for 4-5 minutes without moving them, allowing the skin to crisp.
3. **Glaze the salmon:** Flip the salmon carefully and pour the soy-mirin glaze over the fillets. Cook for another 3-4 minutes, spooning the glaze over the salmon occasionally, until fish is cooked through and the sauce slightly thickens.
4. **Steam or reheat rice:** While the salmon cooks, warm the cooked rice if needed.
5. **Sauté spinach:** In a separate pan, heat a small splash of oil over medium heat. Add the minced garlic and sauté for 30 seconds until fragrant. Add the spinach and stir quickly until just wilted (about 1-2 minutes). Season lightly with a pinch of salt.
6. **Plate and serve:** Serve the glazed salmon over or alongside warm rice with sautéed spinach on the side. Sprinkle sesame seeds over the salmon, add a lemon wedge if desired for a fresh zest.

### Serving Size

This recipe serves 2 people.

---

**Fun Tip:** For an added touch of umami, drizzle a little extra soy sauce mixed with sesame oil over the steamed rice before serving! It brings everything together deliciously. Itadakimasu!",True,,29_1,29
Got any easy Whole30 lunch ideas? Trying to keep it simple but tasty.,whole30,"## Whole30-Style Chicken Teriyaki Lettuce Wraps

Experience a fresh and light Japanese-inspired lunch with these Whole30-friendly chicken teriyaki lettuce wraps, packed with bold flavors and crisp vegetables — perfect for a quick, satisfying meal!

### Ingredients

- 300g boneless, skinless chicken breast or thighs, thinly sliced
- 1 tbsp coconut aminos (Whole30-approved soy sauce alternative)
- 1 tbsp sesame oil
- 1 tbsp rice vinegar (check for no added sugar)
- 1 tsp freshly grated ginger
- 1 garlic clove, minced
- 1 tsp honey or date paste (optional, for a touch of natural sweetness; skip if strict Whole30)
- 1 small carrot, julienned
- 1/2 cucumber, thinly sliced
- 4 large butter lettuce leaves (or romaine)
- 1 green onion, sliced thinly
- 1 tsp toasted sesame seeds (optional)
- Salt and pepper, to taste

### Instructions

1. **Prepare the Teriyaki Marinade:** In a bowl, whisk together coconut aminos, sesame oil, rice vinegar, grated ginger, garlic, and honey or date paste if using.
2. **Marinate the Chicken:** Add the thinly sliced chicken to the bowl and toss to coat. Let it marinate for at least 10 minutes at room temperature.
3. **Cook the Chicken:** Heat a non-stick skillet over medium heat. Add the marinated chicken in a single layer, cooking 3-4 minutes per side or until cooked through and slightly caramelized. Season with salt and pepper to taste.
4. **Prepare the Wraps:** Lay out the butter lettuce leaves on a plate. Divide the cooked chicken evenly among the leaves.
5. **Add Vegetables:** Top each chicken-packed lettuce leaf with julienned carrots, cucumber slices, and green onion.
6. **Garnish and Serve:** Sprinkle with toasted sesame seeds if using. Fold the lettuce leaves like tacos and enjoy!

### Serving Size

This recipe serves 2 people.

---

**Fun Tip:** For a crunchy kick, add some thinly sliced daikon radish or a sprinkle of crushed red chili flakes inside the wraps. The crisp texture and subtle heat elevate the freshness of this Whole30 dish. Itadakimasu!",True,,31_2,31
Trying to stick to Whole30 — got any easy weeknight dinner recipes that fit?,whole30,"## Whole30-Approved Ginger Miso Glazed Salmon with Sautéed Bok Choy

Savor a deliciously simple and Whole30-compliant weeknight dinner featuring tender salmon glazed with a tangy ginger miso sauce alongside crisp, garlicky sautéed bok choy — perfect for a healthy, satisfying meal in under 30 minutes!

### Ingredients

- 2 salmon fillets (about 150g each), skin on
- 2 tbsp white miso paste (make sure it's Whole30 compliant, no added sugar)
- 1 tbsp coconut aminos
- 1 tbsp freshly grated ginger
- 1 garlic clove, minced
- 1 tbsp lemon juice
- 1 tbsp avocado oil or other neutral oil
- 250g bok choy, halved or quartered depending on size
- Sea salt, to taste
- Freshly ground black pepper, to taste

### Instructions

1. **Prepare the Ginger Miso Glaze:** In a small bowl, whisk together miso paste, coconut aminos, grated ginger, minced garlic, and lemon juice until smooth. Set aside.
2. **Preheat the Oven:** Preheat your oven to 200°C (400°F). Line a baking tray with parchment paper or lightly oil it.
3. **Glaze the Salmon:** Place the salmon fillets skin-side down on the prepared tray. Spoon the ginger miso glaze generously over the top of each fillet, spreading it evenly.
4. **Bake the Salmon:** Bake for 12-15 minutes or until the salmon flakes easily with a fork and the glaze has caramelized slightly.
5. **Sauté the Bok Choy:** While the salmon bakes, heat avocado oil in a large skillet over medium-high heat. Add the bok choy and sauté for about 5-7 minutes, tossing occasionally until the stalks are tender and the leaves wilted.
6. **Season Bok Choy:** Season with a pinch of sea salt and freshly ground black pepper to taste. Remove from heat.
7. **Serve:** Plate the glazed salmon alongside the sautéed bok choy for a balanced, nutrient-packed meal.

### Serving Size

Serves 2 people.

---

**Fun Tip:** For extra crunch and flavor, sprinkle toasted sesame seeds or chopped scallions on top of the salmon just before serving (both Whole30 friendly)! Itadakimasu!",True,,32_2,32
Trying to stick to pescatarian meals this week—got any easy dinner ideas with fish or seafood?,pescatarian,"## Miso-Glazed Salmon with Steamed Rice and Sautéed Spinach

Dive into a luscious, umami-packed miso-glazed salmon that’s perfectly balanced with tender sautéed spinach and fluffy steamed rice—a quick and elegant pescatarian dinner that feels special but comes together easily.

### Ingredients

- 2 salmon fillets (about 180g each), skin-on
- 2 tbsp white miso paste
- 1 tbsp mirin
- 1 tbsp sake (optional, or substitute with water)
- 1 tbsp sugar
- 1 tsp soy sauce (use gluten-free tamari if needed)
- 150g fresh spinach, washed and drained
- 1 garlic clove, minced
- 1 tbsp sesame oil (divided)
- 150g jasmine or sushi rice
- 1 cup water (for rice)
- Toasted sesame seeds, for garnish
- Lemon wedges, for serving

### Instructions

1. **Prepare the Rice:** Rinse the rice under cold water until the water runs clear. Combine rice and water in a pot, cover, and bring to a boil. Reduce heat to low and simmer for 15 minutes or until water is absorbed. Remove from heat and let it steam, covered, for another 10 minutes.
2. **Make the Miso Glaze:** In a small bowl, whisk together miso paste, mirin, sake, sugar, and soy sauce until smooth and well combined.
3. **Glaze the Salmon:** Pat the salmon fillets dry with paper towels. Lightly score the skin side to prevent curling. Brush the miso glaze evenly over the top (skin side down). Reserve a little glaze for serving if you like.
4. **Cook the Salmon:** Heat half the sesame oil in a non-stick skillet over medium heat. Place the salmon fillets skin-side down and cook for about 4-5 minutes until the skin is crispy. Carefully flip and cook for another 2-3 minutes or until salmon is just cooked through and the glaze is caramelized but not burnt.
5. **Sauté the Spinach:** While the salmon cooks, heat the remaining sesame oil in another pan over medium heat. Add the minced garlic and sauté until fragrant, about 30 seconds. Add the spinach and cook, stirring frequently, until just wilted (about 2-3 minutes). Season lightly with salt.
6. **Plate the Dish:** Serve the salmon fillets over steamed rice, with sautéed spinach on the side. Garnish with toasted sesame seeds and a lemon wedge for a bright finishing touch.

### Serving Size

This recipe serves 2 people.

---

**Fun Tip:** For extra texture, sprinkle some chopped nori seaweed flakes on top of your salmon before serving, or add a drizzle of spicy mayo for a restaurant-style twist! Itadakimasu!",True,,30_2,30
