query,dietary_restriction,response,success,error,trace_id,query_id
"Looking for some easy raw vegan snacks I can prep quickly, any suggestions?",raw vegan,"I specialize in Japanese or Japanese-inspired recipes, so let me suggest a delicious and easy-to-prepare raw vegan Japanese snack that fits your needs!

## Crisp and Refreshing Cucumber Sunomono (Japanese Vinegar Salad)

A light, tangy, and crunchy raw vegan snack that’s perfect for quick prep and satisfying those snack cravings with a Japanese twist.

### Ingredients

- 1 large Japanese cucumber (or English cucumber), thinly sliced
- 1 tsp sea salt
- 2 tbsp rice vinegar (unseasoned or lightly seasoned)
- 1 tbsp mirin (optional, for a touch of sweetness)
- 1 tsp maple syrup or agave nectar
- 1 tsp toasted sesame seeds
- 1/2 tsp finely grated yuzu zest or lemon zest (optional for extra citrus aroma)
- 1 small piece of kombu (dried kelp) (optional, for umami boost)
- Fresh shiso leaves or finely sliced green onion (for garnish)

### Instructions

1. **Prepare Cucumbers:** Place the thinly sliced cucumbers in a bowl. Sprinkle with sea salt, toss gently, and let them sit for 10 minutes to draw out excess moisture.
2. **Rinse and Drain:** Rinse the cucumbers under cold water to remove the saltiness. Drain them well, squeezing gently to remove any extra water.
3. **Make the Dressing:** In a small bowl, combine rice vinegar, mirin (if using), and maple syrup or agave nectar. Stir until well mixed.
4. **Add Kombu (Optional):** If using kombu, soak a small piece in warm water for 5 minutes, then chop finely and mix it into the dressing for added umami flavor.
5. **Combine:** Toss the drained cucumbers with the dressing until evenly coated.
6. **Add Finishing Touches:** Sprinkle with toasted sesame seeds and grated yuzu or lemon zest for a bright, fresh aroma.
7. **Garnish:** Top with chopped shiso leaves or finely sliced green onions for extra color and flavor.
8. **Serve:** Chill briefly if desired, then enjoy straight away as a light, refreshing raw vegan snack.

### Serving Size

This recipe serves 2 people as a snack.

---

**Fun Tip:** For a bit of texture contrast, sprinkle some toasted nori flakes on top just before serving—it adds a satisfying crunch and extra umami punch! Itadakimasu!",True,,26_8,26
"hey, do you have any tasty raw vegan lunch ideas? trying to keep it simple but yummy!",raw vegan,"## Zesty Japanese-Inspired Raw Vegan Sushi Rolls

Experience the fresh, vibrant flavors of Japan with these easy-to-make raw vegan sushi rolls that are as colorful as they are delicious, perfect for a light and refreshing lunch!

### Ingredients

- 4 sheets nori seaweed
- 1 medium-sized cucumber, julienned
- 1 small carrot, julienned
- 1 small avocado, sliced thinly
- 100g daikon radish, julienned
- 1/2 red bell pepper, julienned
- 2 tbsp white sesame seeds
- 1 tbsp rice vinegar (raw if possible)
- 1 tsp maple syrup or agave nectar
- 1 tbsp tamari or coconut aminos (for dipping)
- 1 tsp grated fresh ginger (optional)
- 1 tbsp chopped fresh cilantro or shiso leaves (optional)

### Instructions

1. **Prepare the Vegetables:** Wash and julienne the cucumber, carrot, daikon radish, and red bell pepper into thin, matchstick-like strips. Slice the avocado thinly.
2. **Season the Veggies:** In a small bowl, combine rice vinegar and maple syrup/agave for a light tangy dressing. Toss the julienned vegetables (except avocado) in this mixture to lightly marinate for 5 minutes.
3. **Toast the Sesame Seeds:** In a dry pan over low heat, toast the sesame seeds until they are fragrant and slightly golden; set aside.
4. **Assemble the Rolls:** Lay one nori sheet on a sushi rolling mat or clean surface. Quickly spread an even layer of the marinated vegetables across the nori, leaving about 2 cm at the top free.
5. **Add Avocado and Herbs:** Place avocado slices and chopped cilantro or shiso leaves on top of the veggies.
6. **Roll It Up:** Carefully roll the sushi using the mat or your fingers, pressing gently but firmly to keep the roll tight. Seal the edge with a tiny bit of water.
7. **Cut the Rolls:** Using a sharp knife, slice each roll into 6-8 bite-sized pieces.
8. **Serve:** Sprinkle with toasted sesame seeds and serve with tamari or coconut aminos mixed with grated ginger for dipping.

### Serving Size

This recipe serves 2 people.

---

**Fun Tip:** Wrap your sushi rolls tightly and chill them for 10-15 minutes before slicing to get cleaner cuts and a firmer texture. Adding a zingy wasabi or pickled ginger on the side pairs beautifully too! Itadakimasu!",True,,27_9,27
"hey, do you have any tasty raw vegan lunch ideas? trying to keep it simple but yummy!",raw vegan,"I can only suggest Japanese or Japanese-inspired dishes, so how about a refreshing and simple raw vegan Japanese-inspired lunch that is both light and tasty?

## Raw Vegan Japanese Cucumber & Avocado Salad with Sesame Dressing

This crisp and creamy cucumber and avocado salad is a fresh and delicious raw vegan meal, featuring classic Japanese flavors like toasted sesame and tangy rice vinegar, perfect for a light lunch.

### Ingredients

- 1 large cucumber, thinly sliced (preferably Japanese cucumber)
- 1 ripe avocado, diced
- 1 small carrot, julienned
- 2 tbsp toasted sesame seeds
- 2 tbsp chopped fresh shiso leaves or fresh basil (optional, for Japanese herb flavor)
  
#### For Sesame Dressing:
- 2 tbsp toasted sesame oil
- 1 tbsp rice vinegar
- 1 tsp tamari or soy sauce (use a gluten-free tamari for gluten intolerance)
- 1/2 tbsp maple syrup or agave nectar
- 1 tsp freshly grated ginger
- Pinch of sea salt

### Instructions

1. **Prepare the Vegetables:** Thinly slice the cucumber and julienne the carrot. Dice the avocado just before mixing to avoid browning.
2. **Make the Dressing:** In a small bowl, whisk together toasted sesame oil, rice vinegar, tamari, maple syrup, grated ginger, and a pinch of sea salt until fully combined.
3. **Combine Salad Ingredients:** In a large bowl, gently toss the cucumber slices, carrot julienne, and avocado cubes.
4. **Dress the Salad:** Pour the sesame dressing over the vegetables and toss carefully to coat everything evenly without mashing the avocado.
5. **Finish and Serve:** Sprinkle with toasted sesame seeds and chopped shiso leaves or basil for an herbaceous touch.
6. **Serve Immediately:** This salad is best enjoyed fresh, as the avocado can brown over time.

### Serving Size

This recipe serves 2 people.

---

**Fun Tip:** For a little extra crunch, sprinkle some crushed nori or a handful of chopped raw walnuts on top—it's a great way to add texture and a deeper umami flavor. Itadakimasu!",True,,27_14,27
"hey, do you have any tasty raw vegan lunch ideas? trying to keep it simple but yummy!",raw vegan,"I can only suggest Japanese or Japanese-inspired recipes, but I have a fresh and simple raw vegan Japanese-inspired lunch idea for you!

## Raw Vegan Japanese Cucumber & Avocado Salad with Miso Dressing

A crisp, refreshing, and creamy raw vegan salad featuring crunchy Japanese cucumber and buttery avocado, tossed in a tangy miso dressing that’s simple yet full of umami flavor.

### Ingredients

- 1 large Japanese cucumber (or any thin-skinned cucumber), thinly sliced
- 1 ripe avocado, diced
- 1 small carrot, julienned
- 1 tsp toasted sesame seeds
- 1 tbsp chopped fresh shiso leaves or fresh basil (optional)

#### For the Miso Dressing:
- 1 tbsp white miso paste (ensure it’s raw/unpasteurized for raw vegan)
- 1 tbsp lemon juice
- 1 tbsp cold water
- 1 tsp maple syrup or agave nectar
- 1 tsp toasted sesame oil
- 1/2 tsp grated ginger

### Instructions

1. **Prepare the Vegetables:** Thinly slice the cucumber and julienne the carrot. Dice the avocado just before serving to prevent browning.
2. **Make the Dressing:** In a small bowl, whisk together the white miso paste, lemon juice, cold water, maple syrup, toasted sesame oil, and grated ginger until smooth and well combined.
3. **Combine Salad Ingredients:** In a mixing bowl, gently toss the cucumber, carrot, and avocado with the miso dressing until everything is evenly coated.
4. **Garnish:** Sprinkle toasted sesame seeds and chopped shiso leaves or basil on top for a fresh herbal note.
5. **Serve:** Plate the salad immediately or chill briefly to serve cold and refreshing.

### Serving Size

This recipe serves 2 people.

---

**Fun Tip:** For an extra touch of authentic flavor and crunch, add a small side of raw nori sheets to wrap the salad bites for a sushi-like experience! Itadakimasu!",True,,27_11,27
"Looking for some easy pescatarian lunch recipes, nothing too fancy just good and quick.",pescatarian,"## Simple Miso Glazed Salmon Bento

Enjoy a quick and flavorful Japanese-inspired lunch featuring tender salmon with a sweet miso glaze, paired with steamed rice and crisp cucumber salad—perfect for a satisfying pescatarian meal that comes together in no time.

### Ingredients

#### For Miso Glazed Salmon:
- 2 salmon fillets (about 150g each)
- 2 tbsp white miso paste
- 1 tbsp mirin
- 1 tbsp sake (or water)
- 1 tbsp sugar
- 1 tsp soy sauce

#### For Rice:
- 1 cup Japanese short-grain rice
- 1 1/4 cups water

#### For Cucumber Salad:
- 1 small cucumber, thinly sliced
- 1 tbsp rice vinegar
- 1 tsp sugar
- 1/4 tsp salt
- 1 tsp toasted sesame seeds

### Instructions

1. **Cook the Rice:** Rinse the rice under cold water until the water runs clear. Drain and combine rice with water in a pot. Cover, bring to a boil, then reduce heat to low and simmer for 15 minutes without lifting the lid. Remove from heat and let it sit covered for 10 minutes.
2. **Prepare Miso Glaze:** In a small bowl, mix miso paste, mirin, sake, sugar, and soy sauce until smooth.
3. **Marinate Salmon:** Brush the miso glaze evenly on both sides of the salmon fillets. Let them rest for 5 minutes while the rice cooks.
4. **Cook Salmon:** Heat a non-stick skillet over medium heat and place the salmon skin-side down. Cook for about 4-5 minutes, then carefully flip and cook another 3-4 minutes until cooked through and caramelized with the glaze.
5. **Make Cucumber Salad:** In a small bowl, combine rice vinegar, sugar, and salt, stirring until sugar dissolves. Toss cucumber slices in the dressing and sprinkle with toasted sesame seeds.
6. **Serve:** Plate the cooked rice, top with the miso glazed salmon, and add cucumber salad on the side.

### Serving Size

Serves 2 people.

---

**Fun Tip:** If you have leftover miso glaze, drizzle it over steamed vegetables or use it as a tasty dipping sauce for your lunch box! Itadakimasu!",True,,28_2,28
"Looking for some easy pescatarian lunch recipes, nothing too fancy just good and quick.",pescatarian,"## Simple Teriyaki Salmon Bowls

A quick and tasty pescatarian lunch featuring tender salmon glazed in homemade teriyaki sauce, served over fluffy rice with crisp steamed veggies—perfect for a wholesome and satisfying meal in under 30 minutes!

### Ingredients

- 2 salmon fillets (about 150g each)
- 3 tbsp soy sauce (use tamari for gluten-free)
- 2 tbsp mirin (sweet rice wine)
- 1 tbsp sake (or water if unavailable)
- 1 tbsp brown sugar
- 1 tsp grated fresh ginger
- 1 garlic clove, minced
- 1 cup cooked short-grain Japanese rice or sushi rice
- 1 cup broccoli florets
- 1 small carrot, sliced thinly
- 1 tsp sesame oil (optional)
- Toasted sesame seeds, for garnish
- Chopped green onions, for garnish
- Vegetable oil for cooking

### Instructions

1. **Prepare Teriyaki Sauce:** In a small bowl, mix soy sauce, mirin, sake, brown sugar, ginger, and garlic until sugar dissolves. Set aside.
2. **Cook Vegetables:** Steam broccoli florets and carrot slices until tender-crisp (about 4-5 minutes). Drizzle with sesame oil and set aside.
3. **Cook Salmon:** Heat a non-stick skillet with a little vegetable oil over medium heat. Place salmon fillets skin-side down and cook for about 4-5 minutes until the skin is crispy.
4. **Flip and Glaze:** Turn the fillets over and pour teriyaki sauce over them. Let the salmon cook in the sauce for another 3-4 minutes, spooning sauce over the fish occasionally until cooked through and well glazed.
5. **Assemble Bowls:** Divide the cooked rice between two bowls. Top with steamed vegetables and place teriyaki-glazed salmon on top.
6. **Garnish:** Sprinkle toasted sesame seeds and chopped green onions over the bowls for extra flavor and crunch.

### Serving Size

This recipe serves 2 people.

---

**Fun Tip:** For an added texture contrast, toss some pickled ginger or a small handful of crunchy seaweed salad on top before serving. It adds a refreshing zing to every bite! Itadakimasu!",True,,28_3,28
"hey, do you have any tasty raw vegan lunch ideas? trying to keep it simple but yummy!",raw vegan,"Raw vegan dishes aren't traditional in Japanese cuisine, but I can recommend a Japanese-inspired, simple, fresh, and delicious raw-style salad that fits your criteria perfectly—think crisp vegetables, seaweed, and a refreshing sesame dressing!

## Japanese-Inspired Raw Vegan Seaweed & Veggie Salad

A refreshingly crisp and tasty raw vegan salad combining the umami of seaweed with fresh veggies and a tangy sesame dressing — simple, satisfying, and perfect for a light lunch!

### Ingredients

- 20g dried wakame seaweed (reconstituted in water for 10 minutes, drained and chopped)
- 1 small cucumber, thinly sliced or spiralized
- 1 medium carrot, julienned or spiralized
- 1/2 small red bell pepper, thinly sliced
- 2 stalks green onion, finely chopped
- 1 tbsp black sesame seeds (toasted, if you prefer)
- 1 tbsp white sesame seeds

#### For the Dressing:
- 2 tbsp raw tahini or natural sesame paste
- 1 tbsp tamari (gluten-free soy sauce alternative)
- 1 tbsp fresh lemon juice
- 1 tsp maple syrup or agave nectar
- 1 tsp grated fresh ginger
- 1 clove garlic, minced or grated
- 2-3 tbsp water (adjust for desired consistency)

### Instructions

1. **Prepare the Seaweed:** Place dried wakame in a bowl of warm water and soak for about 10 minutes until rehydrated and soft. Drain well and chop into bite-sized pieces if necessary.
2. **Prep the Vegetables:** While wakame soaks, thinly slice or spiralize the cucumber and carrot for maximum crunch and visual appeal. Thinly slice the red bell pepper and chop green onions finely.
3. **Make the Dressing:** In a small bowl, whisk together the tahini, tamari, lemon juice, maple syrup, grated ginger, and minced garlic. Add water little by little until the dressing reaches a smooth, pourable consistency.
4. **Combine:** In a large bowl, toss together the rehydrated wakame, cucumber, carrot, bell pepper, green onions, and sesame seeds.
5. **Dress the Salad:** Pour the dressing over the salad and toss gently but thoroughly to coat all ingredients evenly.
6. **Chill (Optional):** For best flavor, let the salad rest in the fridge for 10-15 minutes before serving.
7. **Serve:** Divide into two bowls or plates and garnish with extra toasted sesame seeds for a lovely finish.

### Serving Size

This recipe serves 2 people.

---

**Fun Tip:** For a fun twist, try adding some thinly sliced fresh avocado or raw daikon radish for extra creamy texture or crunch! Itadakimasu!",True,,27_15,27
"Looking for some easy pescatarian lunch recipes, nothing too fancy just good and quick.",pescatarian,"## Quick Miso Glazed Salmon Bento (Pescatarian & Easy)

A simple yet flavorful lunch featuring tender salmon glazed with savory miso, paired with steamed rice and crisp steamed vegetables — perfect for a quick, nourishing meal.

### Ingredients

- 2 salmon fillets (about 150g each)
- 2 tbsp white miso paste
- 1 tbsp mirin (sweet rice wine)
- 1 tbsp sake (or water if unavailable)
- 1 tsp sugar
- 1 cup cooked white or brown rice
- 1 cup broccoli florets
- 1 small carrot, sliced thinly
- 1 tsp sesame oil
- 1 tsp soy sauce (or tamari for gluten-free)
- Lemon wedges, for garnish
- Toasted sesame seeds, for garnish

### Instructions

1. **Make Miso Glaze:** In a small bowl, whisk together miso paste, mirin, sake, and sugar until smooth.
2. **Marinate Salmon:** Brush the miso glaze evenly over the salmon fillets. Let them marinate for 10-15 minutes at room temperature.
3. **Cook Vegetables:** While the salmon marinates, steam broccoli and carrot slices until tender but crisp (about 4-5 minutes). Drizzle with sesame oil and a splash of soy sauce; toss gently and set aside.
4. **Cook Salmon:** Heat a non-stick skillet over medium heat. Place the salmon fillets skin-side down and cook for 4-5 minutes. Flip carefully, then cook another 3-4 minutes until salmon is cooked through and glaze is caramelized.
5. **Plate the Bento:** Divide the cooked rice between two plates. Arrange the glazed salmon fillets and steamed vegetables alongside the rice.
6. **Garnish:** Sprinkle toasted sesame seeds over salmon, add a lemon wedge on the side for squeezing just before eating.

### Serving Size

Serves 2 people.

---

**Fun Tip:** If you want a touch of freshness, add a handful of chopped green onions or fresh cilantro over the salmon before serving. It brightens the dish wonderfully! Itadakimasu!",True,,28_4,28
"Looking for some easy pescatarian lunch recipes, nothing too fancy just good and quick.",pescatarian,"## Simple Miso Glazed Salmon with Steamed Rice and Spinach

Savor the rich, umami flavors of a quick miso-glazed salmon, paired with fluffy steamed rice and lightly sautéed spinach—a perfect pescatarian lunch that’s fast, healthy, and delicious!

### Ingredients

- 2 salmon fillets (about 150g each)
- 1 tbsp white miso paste
- 1 tbsp mirin
- 1 tbsp sake (or water)
- 1 tsp sugar
- 1 cup Japanese short-grain rice
- 2 cups water (for rice)
- 150g fresh spinach, washed and trimmed
- 1 tsp sesame oil
- 1 garlic clove, minced
- 1 tsp toasted sesame seeds (optional)
- Pickled ginger (optional, for serving)

### Instructions

1. **Cook the Rice:** Rinse the rice under cold water until the water runs clear. Combine rice and 2 cups of water in a pot, cover, and bring to a boil. Reduce heat to low and simmer for 15 minutes, then remove from heat and let sit, covered, for another 10 minutes.
2. **Prepare Miso Glaze:** In a small bowl, mix white miso paste, mirin, sake (or water), and sugar until smooth.
3. **Glaze the Salmon:** Pat salmon dry, then spread the miso glaze evenly on top of each fillet.
4. **Cook the Salmon:** Heat a non-stick skillet over medium heat. Place salmon fillets glaze-side down and cook for about 3-4 minutes, then flip and cook for another 3-4 minutes until salmon is cooked through and glaze is caramelized. Remove from heat.
5. **Sauté the Spinach:** In another pan, heat sesame oil over medium heat. Add minced garlic and sauté for 30 seconds until fragrant. Add spinach and cook, stirring frequently, until wilted but still vibrant (about 2-3 minutes). Lightly season with a pinch of salt if desired.
6. **Serve:** Plate the miso-glazed salmon with steamed rice and sautéed spinach on the side. Sprinkle toasted sesame seeds over the spinach and salmon if using. Add a small side of pickled ginger for a refreshing contrast.

### Serving Size

This recipe serves 2 people.

---

**Fun Tip:** If you want a little extra zest, drizzle some fresh yuzu juice or a squeeze of lemon over the salmon just before serving for a delightful citrus kick. Itadakimasu!",True,,28_5,28
"Looking for some easy pescatarian lunch recipes, nothing too fancy just good and quick.",pescatarian,"## Quick and Tasty Miso-Glazed Salmon Rice Bowl

A simple yet flavorful lunch featuring tender salmon glazed with savory miso sauce, served over warm rice with fresh veggies — perfect for a quick pescatarian meal!

### Ingredients

- 2 salmon fillets (about 150g each)
- 2 tbsp white miso paste
- 1 tbsp mirin
- 1 tbsp sake (optional)
- 1 tsp sugar
- 1 tsp soy sauce
- 1 cup cooked Japanese short-grain rice, warm (for serving)
- 1/2 cucumber, thinly sliced
- 1/2 avocado, sliced
- 1 sheet nori, cut into thin strips (optional)
- 1 tbsp toasted sesame seeds
- 1 tbsp vegetable oil or sesame oil
- Pickled ginger (optional, for garnish)

### Instructions

1. **Make the Miso Glaze:** In a small bowl, mix together the miso paste, mirin, sake (if using), sugar, and soy sauce until smooth.
2. **Prepare the Salmon:** Pat the salmon fillets dry with paper towels. Lightly coat both sides with the miso glaze, reserving a little glaze for later.
3. **Cook the Salmon:** Heat oil in a non-stick skillet over medium heat. Place salmon fillets skin-side down and cook for 4-5 minutes until the skin is crispy and edges are opaque.
4. **Flip and Glaze:** Carefully flip the salmon, brush the remaining miso glaze over the top, and cook for another 2-3 minutes until salmon is just cooked through and nicely caramelized.
5. **Assemble the Bowl:** Place warm rice in bowls. Arrange the miso-glazed salmon on top, add cucumber and avocado slices, and sprinkle with sesame seeds and nori strips.
6. **Garnish:** Add a small amount of pickled ginger on the side if you like a tangy contrast.
7. **Serve:** Enjoy your quick, nutritious, and satisfying pescatarian lunch!

### Serving Size

This recipe serves 2 people.

---

**Fun Tip:** For an extra pop of flavor and texture, drizzle a little wasabi mayo or a sprinkle of shichimi togarashi (Japanese seven-spice) over your salmon bowl. Itadakimasu!",True,,28_6,28
"Looking for some easy pescatarian lunch recipes, nothing too fancy just good and quick.",pescatarian,"## Quick and Tasty Salmon Onigiri (Japanese Rice Balls)

These salmon onigiri are simple, savory, and perfect for a quick pescatarian lunch—portable, filling, and packed with flavor!

### Ingredients

- 2 cups cooked Japanese short-grain rice (warm)
- 100g cooked salmon flakes (grilled or steamed salmon, skin removed, flaked)
- 1 tbsp soy sauce
- 1 tsp toasted sesame seeds
- 2 sheets nori (seaweed), cut into strips or rectangles
- Salt, for seasoning
- Optional: 1 tsp mayonnaise (for mixing with salmon if desired)
- Plastic wrap, for shaping

### Instructions

1. **Prepare the Salmon Filling:** In a small bowl, mix the flaked salmon with soy sauce and sesame seeds. If you like, stir in a little mayonnaise for creaminess.
2. **Season Your Hands:** Lightly salt your palms to prevent the rice from sticking and to season the onigiri.
3. **Shape the Onigiri:** Place about half a cup of warm rice in your hand, flatten it slightly, then add a spoonful of the salmon mixture in the center. Carefully mold the rice around the filling into a triangle or ball shape, pressing gently but firmly to hold the filling inside.
4. **Wrap with Nori:** Wrap a strip or small rectangle of nori around the shaped rice ball for flavor and easy handling.
5. **Serve Immediately or Pack:** These onigiri can be eaten right away or wrapped tightly in plastic wrap and packed for lunch.

### Serving Size

This recipe makes 4 salmon onigiri, enough for 2 people (2 onigiri each).

---

**Fun Tip:** Try mixing some chopped pickled ume (plum) or finely chopped shiso leaves into the salmon for a fresh twist. Itadakimasu!",True,,28_9,28
"Looking for some easy pescatarian lunch recipes, nothing too fancy just good and quick.",pescatarian,"## Simple Teriyaki Salmon Rice Bowl

This quick and easy Teriyaki Salmon Rice Bowl offers a deliciously sweet and savory glaze over tender salmon, paired with fresh veggies and fluffy rice — perfect for a satisfying pescatarian lunch in under 30 minutes!

### Ingredients

- 2 salmon fillets (about 150g each), skin-on
- 2 tbsp soy sauce (or tamari for gluten-free)
- 1 tbsp mirin (sweet rice wine)
- 1 tbsp sake (optional, or substitute with water)
- 1 tbsp brown sugar
- 1 tsp grated fresh ginger
- 1 tsp sesame oil
- 1 cup cooked Japanese short-grain rice (preferably warm)
- 1/2 cup shredded carrots
- 1/2 cup cucumber, thinly sliced
- 1/2 avocado, sliced
- 1 tbsp toasted sesame seeds
- 1 small bunch green onions, thinly sliced
- Pickled ginger (optional, for garnish)

### Instructions

1. **Prepare Teriyaki Sauce:** In a small bowl, whisk together soy sauce, mirin, sake (or water), brown sugar, and grated ginger until sugar dissolves. Set aside.
2. **Cook Salmon:** Heat sesame oil in a non-stick skillet over medium heat. Place salmon fillets skin-side down and cook for 4-5 minutes until skin is crispy.
3. **Glaze Salmon:** Flip salmon carefully and pour teriyaki sauce over the fillets. Cook for another 3-4 minutes, spooning sauce over the salmon until cooked through and nicely glazed. Remove from heat.
4. **Assemble Bowl:** Divide the warm cooked rice into two bowls. Top each with teriyaki-glazed salmon, shredded carrots, cucumber slices, and avocado.
5. **Garnish:** Sprinkle with toasted sesame seeds and chopped green onions. Add pickled ginger on the side for a refreshing contrast.
6. **Serve:** Enjoy immediately while warm.

### Serving Size

Serves 2 people.

---

**Fun Tip:** For a bit of zing, drizzle a little spicy mayo (mayonnaise mixed with Sriracha) over the bowl for a creamy kick! Itadakimasu!",True,,28_8,28
"Looking for some easy pescatarian lunch recipes, nothing too fancy just good and quick.",pescatarian,"## Simple Teriyaki Salmon Bowl

This quick and tasty Teriyaki Salmon Bowl brings together tender salmon glazed in a sweet-savory sauce with fresh veggies over steamed rice, perfect for a fuss-free pescatarian lunch!

### Ingredients

- 2 salmon fillets (about 150g each)
- 2 tbsp soy sauce
- 1 tbsp mirin (sweet rice wine)
- 1 tbsp sake (optional) or water
- 1 tbsp brown sugar or honey
- 1 tsp grated ginger
- 1 tsp sesame oil
- 1 cup cooked Japanese short-grain rice (warm)
- 1 small cucumber, thinly sliced
- 1 small carrot, julienned
- 2 green onions, sliced
- 1 tsp toasted sesame seeds
- Pickled ginger (optional, for garnish)

### Instructions

1. **Make Teriyaki Sauce:** In a small bowl, mix soy sauce, mirin, sake (or water), brown sugar, and grated ginger until sugar dissolves.
2. **Cook Salmon:** Heat sesame oil in a non-stick skillet over medium heat. Place salmon fillets skin-side down and cook for 3-4 minutes.
3. **Glaze Salmon:** Flip the salmon, pour the teriyaki sauce over the fillets, and cook for another 3-4 minutes until salmon is cooked through and sauce thickens into a glaze.
4. **Prepare Veggies:** While the salmon cooks, arrange cucumber slices and julienned carrot on two serving bowls over warm rice.
5. **Assemble Bowl:** Place cooked salmon fillets on top of the veggies and rice. Drizzle any remaining teriyaki glaze from the pan over the bowl.
6. **Garnish:** Sprinkle with green onions and toasted sesame seeds. Add a small side of pickled ginger if using.

### Serving Size

Serves 2 people.

---

**Fun Tip:** If you want to add an extra zing, squeeze a little fresh lemon juice over the salmon just before serving—brightens up the flavors wonderfully! Itadakimasu!",True,,28_12,28
"hey, do you have any tasty raw vegan lunch ideas? trying to keep it simple but yummy!",raw vegan,"I can only suggest Japanese or Japanese-inspired dishes, but I have a great raw vegan Japanese-inspired lunch idea for you!

## Raw Vegan Japanese-Inspired Zucchini Noodle Salad with Miso Dressing

A refreshing and simple raw vegan lunch that features crisp zucchini noodles tossed in a tangy, creamy miso dressing with fresh veggies and sesame seeds—a perfect light yet flavorful meal!

### Ingredients

- 2 medium zucchinis, spiralized into noodles
- 1/2 cup shredded carrot
- 1/2 cup thinly sliced cucumber
- 1/4 cup thinly sliced red bell pepper
- 2 tbsp chopped fresh cilantro or shiso leaves (optional)
- 1 tbsp toasted sesame seeds

#### For Miso Dressing:
- 2 tbsp white miso paste
- 1 tbsp apple cider vinegar or rice vinegar
- 1 tbsp fresh lemon juice
- 1 tbsp tahini
- 1 tsp maple syrup or agave nectar
- 1 tsp grated fresh ginger
- 2 tbsp water (adjust for desired consistency)
- 1 small garlic clove, minced
- Pinch of sea salt

### Instructions

1. **Prepare the Dressing:** In a small bowl, whisk together white miso paste, apple cider vinegar, lemon juice, tahini, maple syrup, grated ginger, minced garlic, and sea salt. Gradually add water until the dressing is smooth and pourable.
2. **Make the Zucchini Noodles:** Using a spiralizer or vegetable peeler, create long zucchini noodles. Place them in a large mixing bowl.
3. **Add Veggies:** To the zucchini noodles, add shredded carrot, sliced cucumber, and red bell pepper. Toss lightly to combine.
4. **Dress the Salad:** Pour the miso dressing over the veggies and zucchini noodles. Toss gently but thoroughly until everything is well coated.
5. **Finish and Serve:** Sprinkle toasted sesame seeds and chopped fresh cilantro or shiso leaves over the top for a burst of flavor.
6. **Chill (Optional):** For best flavor, let the salad rest for 10 minutes in the fridge before serving to allow the dressing to meld with the fresh veggies.

### Serving Size

This recipe serves 2 people as a light lunch.

---

**Fun Tip:** For a little crunch, sprinkle some crushed nori sheets or toasted crushed nuts on top before serving! It adds texture and boosts that umami flavor. Itadakimasu!",True,,27_7,27
"Looking for some easy pescatarian lunch recipes, nothing too fancy just good and quick.",pescatarian,"## Quick and Tasty Miso Glazed Salmon Bowl

A simple and flavorful miso-glazed salmon served over steamed rice with fresh veggies for a nourishing and quick pescatarian lunch that's both comforting and satisfying.

### Ingredients

- 2 salmon fillets (about 150g each)
- 2 tbsp white miso paste
- 1 tbsp mirin
- 1 tbsp sake (or water if unavailable)
- 1 tbsp sugar or honey
- 1 tsp sesame oil
- 1 cup cooked Japanese short-grain rice
- 1/2 cucumber, thinly sliced
- 1 small carrot, julienned
- 1 sheet nori (seaweed), cut into thin strips
- 1 tbsp toasted sesame seeds
- 2 spring onions, chopped
- Soy sauce (for drizzling, optional)

### Instructions

1. **Prepare the Miso Glaze:** In a small bowl, mix the white miso paste, mirin, sake, sugar, and sesame oil until smooth.
2. **Glaze the Salmon:** Place salmon fillets on a plate and coat each generously with the miso mixture. Let marinate for 10 minutes at room temperature.
3. **Cook the Salmon:** Heat a non-stick skillet over medium heat. Place the salmon fillets skin-side down and cook for about 4-5 minutes until the skin is crispy. Flip the salmon and cook for another 3-4 minutes, or until cooked through.
4. **Prepare the Bowl:** While salmon cooks, divide the cooked rice into two bowls. Arrange cucumber slices and julienned carrot neatly on top.
5. **Assemble and Garnish:** Place the cooked salmon fillets on top of the rice and vegetables. Sprinkle with toasted sesame seeds, nori strips, and chopped spring onions.
6. **Serve:** Optionally, drizzle with a little soy sauce for extra flavor and enjoy immediately.

### Serving Size

This recipe serves 2 people.

---

**Fun Tip:** For a crunchy twist, try adding a handful of pickled ginger or a quick side of edamame alongside your bowl! Itadakimasu!",True,,28_11,28
